subject,method,k,num_channels_selected,avg_accuracy,std_accuracy,avg_precision,std_precision,avg_recall,std_recall,avg_f1_score,std_f1_score,avg_auc_roc,std_auc_roc,avg_specificity,std_specificity,full_channels_acc,accuracy_drop,accuracy_drop_pct
S007,AS,10,10,0.9207843137254901,0.05624355232387494,0.8965201465201466,0.10115131093621663,0.8676470588235293,0.12268619773302475,0.8764473684210528,0.09073072088279334,0.9492031037013737,0.044245871686627844,0.9470588235294117,0.05391265523477459,0.9049411764705881,-0.01584313725490194,-1.75073669613451
S007,AS,15,15,0.9007843137254902,0.05060556018887638,0.876017316017316,0.07626157642748188,0.8183823529411764,0.14325220337442038,0.8394162071581427,0.09775259414536337,0.946474258152459,0.033378806040787246,0.9404634581105169,0.0426147999445022,0.9049411764705881,0.004156862745097967,0.4593517074016214
S007,AS,20,20,0.9006274509803921,0.04225740859677601,0.8317086834733894,0.10920007747979013,0.9044117647058822,0.060633906259083256,0.8603874422709936,0.0533982324614723,0.9374249633008283,0.02575728050668049,0.8992869875222815,0.06879739127602964,0.9049411764705881,0.004313725490196041,0.4766857340960264
S007,AS,25,25,0.9247843137254902,0.03797925332597742,0.8897223450783823,0.0292108000671039,0.8801470588235294,0.10654409227458796,0.8825619710249691,0.06623931557848615,0.9406177912341407,0.028465410588026277,0.946524064171123,0.011607002207557731,0.9049411764705881,-0.019843137254902055,-2.192754376841751
S007,AS,30,30,0.9285490196078431,0.009853677662456078,0.9159150326797386,0.04670020398321606,0.8691176470588236,0.04372373160976032,0.8899728923827596,0.015957391448471966,0.9493341721715425,0.01803327179868277,0.9582887700534759,0.023717714621718212,0.9049411764705881,-0.023607843137254947,-2.6087710175073724
S008,ES,10,10,0.8770980392156863,0.062164767234140696,0.8664705882352941,0.1320532554832974,0.775,0.09249520702068462,0.8108206525853585,0.08502375877405041,0.8995091485792177,0.07594541255231693,0.927807486631016,0.07796816710598091,0.8730196078431373,-0.004078431372549041,-0.4671637768394598
S008,ES,15,15,0.8806274509803922,0.050852085901395186,0.8007567939456484,0.06925388274926277,0.8573529411764704,0.07941176470588236,0.8274509803921568,0.07043677772079003,0.9221712147425816,0.049815810245283663,0.8925133689839573,0.04157388604401454,0.8730196078431373,-0.007607843137254933,-0.871440122181299
S008,ES,20,20,0.8769411764705882,0.04273926925540453,0.8602240896358545,0.08014380822192223,0.7632352941176471,0.08113596602431598,0.8053395137001104,0.0630904849216484,0.9055284680717206,0.035817154873835126,0.9340463458110516,0.044879448827170404,0.8730196078431373,-0.0039215686274509665,-0.4491959392687074
S008,ES,25,25,0.8452549019607843,0.04417545667792021,0.8183422459893048,0.08370824944300564,0.7022058823529412,0.0987048482032343,0.750063025210084,0.0723886173864634,0.8695331341092588,0.05199734373432068,0.9162210338680927,0.052434905616005764,0.8730196078431373,0.027764705882352914,3.1803072500224565
S008,ES,30,30,0.8808627450980392,0.04565514381603395,0.8250653594771242,0.07838939508464737,0.8227941176470589,0.07324946709066041,0.822344028520499,0.064991754689774,0.8926142917059872,0.036965552824362174,0.9105169340463458,0.04262672809279066,0.8730196078431373,-0.007843137254901933,-0.8983918785374148
