subject,method,k,num_channels_selected,accuracy,std,full_channels_acc,accuracy_drop,accuracy_drop_pct
S014,AS,25,25,0.7896825396825397,0.020234204419019016,0.8650793650793651,0.07539682539682546,8.715596330275236
S014,AS,30,30,0.8373015873015873,0.014847846772912454,0.8650793650793651,0.02777777777777779,3.2110091743119282
S014,GS,10,10,0.9087301587301587,0.014847846772912463,0.8650793650793651,-0.04365079365079361,-5.045871559633023
S014,GS,15,15,0.8650793650793651,0.02023420441901902,0.8650793650793651,0.0,0.0
S014,GS,20,20,0.8888888888888888,0.039283710065919304,0.8650793650793651,-0.023809523809523725,-2.7522935779816415
S014,GS,25,25,0.8492063492063492,0.020234204419019006,0.8650793650793651,0.015873015873015928,1.8348623853211072
S014,GS,30,30,0.873015873015873,0.043830797687251066,0.8650793650793651,-0.007936507936507908,-0.9174311926605472
S015,ES,10,10,0.8452380952380952,0.009720197391996704,0.8928571428571428,0.04761904761904756,5.333333333333328
S015,ES,15,15,0.884920634920635,0.04593586072535807,0.8928571428571428,0.007936507936507797,0.8888888888888733
S015,ES,20,20,0.8690476190476191,0.025717224993681995,0.8928571428571428,0.023809523809523725,2.6666666666666576
S015,ES,25,25,0.7936507936507936,0.05527138205231793,0.8928571428571428,0.09920634920634919,11.111111111111109
S015,ES,30,30,0.8373015873015873,0.014847846772912454,0.8928571428571428,0.05555555555555547,6.222222222222213
S015,AS,10,10,0.8888888888888888,0.020234204419018968,0.8928571428571428,0.003968253968253954,0.44444444444444287
S015,AS,15,15,0.8650793650793651,0.014847846772912463,0.8928571428571428,0.02777777777777768,3.1111111111111
S015,AS,20,20,0.8849206349206349,0.022447834323382432,0.8928571428571428,0.007936507936507908,0.8888888888888857
S015,AS,25,25,0.7817460317460317,0.04892392065848395,0.8928571428571428,0.11111111111111105,12.44444444444444
S015,AS,30,30,0.8611111111111112,0.04593586072535801,0.8928571428571428,0.03174603174603163,3.555555555555543
S015,GS,10,10,0.9047619047619048,0.009720197391996704,0.8928571428571428,-0.011904761904761973,-1.333333333333341
S015,GS,15,15,0.9047619047619048,0.04454354031873742,0.8928571428571428,-0.011904761904761973,-1.333333333333341
S015,GS,20,20,0.8809523809523809,0.0194403947839935,0.8928571428571428,0.011904761904761862,1.3333333333333288
S015,GS,25,25,0.8809523809523809,0.0194403947839935,0.8928571428571428,0.011904761904761862,1.3333333333333288
S015,GS,30,30,0.8531746031746031,0.07295546155099301,0.8928571428571428,0.03968253968253965,4.444444444444441
S016,ES,10,10,0.7896825396825397,0.022447834323382432,0.8373015873015873,0.04761904761904767,5.687203791469201
S016,ES,15,15,0.7698412698412699,0.024461960329241975,0.8373015873015873,0.06746031746031744,8.056872037914689
S016,ES,20,20,0.8015873015873017,0.05859056769933891,0.8373015873015873,0.03571428571428559,4.265402843601881
S016,ES,25,25,0.8174603174603176,0.005611958580845595,0.8373015873015873,0.01984126984126977,2.3696682464454892
S016,ES,30,30,0.8571428571428572,0.044543540318737376,0.8373015873015873,-0.019841269841269882,-2.369668246445502
S016,AS,10,10,0.8134920634920634,0.039283710065919304,0.8373015873015873,0.023809523809523947,2.843601895734613
S016,AS,15,15,0.8015873015873015,0.022447834323382487,0.8373015873015873,0.03571428571428581,4.265402843601907
S016,AS,20,20,0.8095238095238094,0.05050762722761052,0.8373015873015873,0.0277777777777779,3.3175355450237114
S016,AS,25,25,0.8492063492063492,0.03680007339482419,0.8373015873015873,-0.011904761904761862,-1.4218009478672935
S016,AS,30,30,0.8531746031746031,0.04988017892847832,0.8373015873015873,-0.015873015873015817,-1.8957345971563913
S016,GS,10,10,0.8134920634920636,0.029695693545824915,0.8373015873015873,0.023809523809523725,2.843601895734587
S016,GS,15,15,0.8492063492063493,0.014847846772912463,0.8373015873015873,-0.011904761904761973,-1.4218009478673066
S016,GS,20,20,0.8253968253968255,0.0368000733948242,0.8373015873015873,0.011904761904761862,1.4218009478672935
S016,GS,25,25,0.8055555555555557,0.05939138709164988,0.8373015873015873,0.03174603174603163,3.7914691943127825
S016,GS,30,30,0.7619047619047619,0.038880789567986955,0.8373015873015873,0.07539682539682546,9.004739336492898
