subject,method,k,num_channels_selected,avg_accuracy,std_accuracy,avg_precision,std_precision,avg_recall,std_recall,avg_f1_score,std_f1_score,avg_auc_roc,std_auc_roc,avg_specificity,std_specificity,full_channels_acc,accuracy_drop,accuracy_drop_pct
S006,ES,15,15,0.8214285714285715,0.019440394783993453,0.7621477937267412,0.04628778855290658,0.6904761904761906,0.11785113019775792,0.7157044047094129,0.05473526658908171,0.8471513605442177,0.014415083765446167,0.8869047619047619,0.046869094488165564,0.7579365079365079,-0.0634920634920636,-8.376963350785354
S006,ES,20,20,0.7857142857142857,0.044543540318737376,0.7175091575091576,0.10219903632061703,0.6071428571428571,0.029160592175990246,0.6562653013686258,0.05894345037912563,0.8208971088435374,0.0633383900179409,0.875,0.052570005156713374,0.7579365079365079,-0.02777777777777779,-3.6649214659685883
S006,ES,25,25,0.7936507936507936,0.020234204419018968,0.7211695906432748,0.039682057773092826,0.6309523809523809,0.0937381889763311,0.6674603284467762,0.0519231971307124,0.8117559523809522,0.05155592504570851,0.875,0.03857583749052299,0.7579365079365079,-0.0357142857142857,-4.712041884816752
S006,ES,30,30,0.7936507936507936,0.020234204419018968,0.7049499443826474,0.03885725621782134,0.6666666666666666,0.10240863413145984,0.6791431261770245,0.050084293450452955,0.7802933673469387,0.030433461418195966,0.8571428571428572,0.03857583749052298,0.7579365079365079,-0.0357142857142857,-4.712041884816752
S006,AS,10,10,0.7619047619047619,0.019440394783993453,0.6494949494949495,0.035540630476281164,0.6309523809523809,0.07338588098772593,0.6367816091954023,0.03832949885180013,0.719281462585034,0.033509295490546445,0.8273809523809524,0.036692940493862965,0.7579365079365079,-0.003968253968253954,-0.5235602094240819
S006,AS,15,15,0.7896825396825397,0.005611958580845648,0.7580235856097924,0.07175069151966537,0.5714285714285715,0.11664236870396087,0.6377276524644945,0.05322954791048399,0.7852891156462585,0.014592689032083798,0.8988095238095238,0.051204317065729914,0.7579365079365079,-0.031746031746031744,-4.18848167539267
S006,AS,20,20,0.8095238095238096,0.0194403947839935,0.7436868686868686,0.05500762856260598,0.6666666666666666,0.044543540318737425,0.7001414677276746,0.02201288244463986,0.820046768707483,0.03007420873583513,0.8809523809523809,0.042089689356342115,0.7579365079365079,-0.05158730158730174,-6.806282722513108
S006,AS,25,25,0.8333333333333334,0.025717224993681943,0.787138047138047,0.05901164981900903,0.6904761904761906,0.044543540318737376,0.7342938822184105,0.038953536343511314,0.8580994897959183,0.029437078833786365,0.9047619047619048,0.03035130662852846,0.7579365079365079,-0.07539682539682546,-9.9476439790576
S006,AS,30,30,0.7063492063492064,0.031246062992110354,0.5714816584381802,0.057370726265261796,0.4761904761904762,0.06070261325705696,0.5185778014909668,0.056850917848296545,0.6964285714285715,0.026445697852825675,0.8214285714285713,0.0291605921759902,0.7579365079365079,0.051587301587301515,6.80628272251308
S006,GS,10,10,0.8293650793650794,0.022447834323382432,0.7714285714285714,0.08411200825074139,0.7261904761904763,0.07338588098772589,0.739856529613942,0.010669790843296766,0.8548044217687075,0.022943431229986478,0.8809523809523809,0.06890379108803704,0.7579365079365079,-0.07142857142857151,-9.42408376963352
