subject,method,k,num_channels_selected,avg_accuracy,std_accuracy,avg_precision,std_precision,avg_recall,std_recall,avg_f1_score,std_f1_score,avg_auc_roc,std_auc_roc,avg_specificity,std_specificity,full_channels_acc,accuracy_drop,accuracy_drop_pct
S002,ES,25,25,0.7698412698412699,0.024461960329241975,0.7171052631578947,0.06858112180312233,0.5238095238095237,0.016835875742536838,0.6036552100381888,0.025672926493949633,0.7619047619047619,0.012135049427306597,0.8928571428571429,0.03857583749052298,0.8134920634920636,0.04365079365079372,5.365853658536593
S002,ES,30,30,0.7619047619047619,0.019440394783993453,0.7058531746031745,0.11104244264142993,0.5595238095238095,0.10240863413145986,0.6067155067155067,0.026005319589895822,0.7474489795918368,0.028349631085322527,0.8630952380952381,0.08030200930495261,0.8134920634920636,0.05158730158730174,6.341463414634164
S002,AS,10,10,0.7420634920634921,0.011223917161691244,0.6136860670194003,0.03017900037676707,0.6309523809523809,0.06070261325705699,0.6189586793360379,0.0127275898765512,0.7312925170068026,0.019425084713701555,0.7976190476190476,0.046869094488165564,0.8134920634920636,0.07142857142857151,8.780487804878058
S002,AS,15,15,0.7222222222222222,0.03413621137715325,0.6084249084249084,0.034170150564157786,0.42857142857142855,0.2041241452319315,0.4747462646833716,0.17599719635968908,0.741921768707483,0.08033745664629424,0.8690476190476191,0.05520011009223632,0.8134920634920636,0.09126984126984139,11.219512195121965
S002,AS,20,20,0.7777777777777777,0.08093681767607595,0.6825396825396827,0.1379218031506569,0.6071428571428572,0.15152288168283162,0.6411721611721611,0.1440079131824296,0.7829506802721088,0.09518172928859535,0.8630952380952381,0.05120431706572992,0.8134920634920636,0.03571428571428592,4.390243902439049
S002,AS,25,25,0.7777777777777778,0.039283710065919325,0.6946135265700484,0.06880666170101996,0.5952380952380952,0.06070261325705699,0.6409260365975128,0.06384465143030635,0.7492559523809524,0.03857085820568953,0.8690476190476191,0.030351306628528474,0.8134920634920636,0.03571428571428581,4.390243902439035
S002,AS,30,30,0.7261904761904763,0.01683587574253689,0.5834806955496611,0.0259894899798819,0.6309523809523809,0.08417937871268424,0.6034153671215075,0.039469934219579374,0.7407525510204082,0.03808507014374102,0.7738095238095238,0.03669294049386296,0.8134920634920636,0.08730158730158732,10.731707317073171
S005,ES,10,10,0.8293650793650794,0.04892392065848395,0.7921859114015977,0.04223390951624765,0.6547619047619048,0.1467717619754518,0.7103741820722953,0.10567055851845958,0.8639455782312925,0.05865806265236154,0.9166666666666666,0.016835875742536838,0.8373015873015873,0.007936507936507908,0.9478672985781956
S005,ES,15,15,0.8492063492063493,0.022447834323382435,0.8314102564102565,0.045136581390471636,0.6904761904761906,0.06070261325705699,0.752255460588794,0.041372237279776534,0.9059311224489797,0.025394347885286397,0.9285714285714285,0.025253813613805232,0.8373015873015873,-0.011904761904761973,-1.4218009478673066
S005,ES,20,20,0.8373015873015873,0.014847846772912454,0.7782258064516129,0.05136917887835517,0.7261904761904763,0.044543540318737376,0.7485875706214689,0.01582839969706588,0.8850977891156463,0.013039800325664642,0.8928571428571428,0.03857583749052298,0.8373015873015873,0.0,0.0
S005,ES,25,25,0.873015873015873,0.029695693545824915,0.8316250742721331,0.05478575544396007,0.7857142857142857,0.12710807442894417,0.8005789909015716,0.05723726674208322,0.9166666666666666,0.025748690366507232,0.9166666666666666,0.03669294049386296,0.8373015873015873,-0.0357142857142857,-4.265402843601894
S005,ES,30,30,0.8412698412698413,0.029695693545824915,0.72165991902834,0.027620021508631534,0.8571428571428571,0.12710807442894417,0.7784441638608305,0.05756156341603687,0.898703231292517,0.0377268066160528,0.8333333333333334,0.03669294049386296,0.8373015873015873,-0.003968253968253954,-0.4739336492890978
S005,AS,10,10,0.8452380952380952,0.038880789567986955,0.7637950330797455,0.06303720796197154,0.7857142857142857,0.10514001031342675,0.7698071541295967,0.059997868478719144,0.8887117346938777,0.0413222327592164,0.875,0.043740888263985346,0.8373015873015873,-0.007936507936507908,-0.9478672985781956
S005,AS,15,15,0.8452380952380953,0.016835875742536838,0.7808547008547008,0.04431539449779518,0.75,0.0291605921759902,0.7639380868615309,0.0214435861981392,0.9067814625850339,0.017115405789005413,0.8928571428571429,0.029160592175990246,0.8373015873015873,-0.00793650793650802,-0.9478672985782088
S005,AS,20,20,0.873015873015873,0.024461960329241975,0.8101927872042815,0.04035407229381978,0.8095238095238094,0.033671751485073675,0.8096908939014201,0.035456548984998636,0.914859693877551,0.022612593223912812,0.9047619047619048,0.02227177015936871,0.8373015873015873,-0.0357142857142857,-4.265402843601894
S005,AS,25,25,0.8492063492063492,0.029695693545824915,0.7346813725490197,0.03827572962436621,0.8571428571428572,0.05050762722761057,0.7910394265232976,0.042254401086413367,0.9011479591836734,0.04133453458226317,0.8452380952380952,0.02227177015936871,0.8373015873015873,-0.011904761904761862,-1.4218009478672935
S005,AS,30,30,0.8531746031746033,0.014847846772912454,0.776129825149433,0.049757498869784214,0.7976190476190476,0.044543540318737376,0.7839904420549582,0.011414643643962854,0.8898809523809524,0.025608777099211506,0.8809523809523809,0.04208968935634212,0.8373015873015873,-0.015873015873015928,-1.8957345971564046
S006,ES,10,10,0.7579365079365079,0.024461960329241975,0.6715099715099715,0.052019078513045124,0.5476190476190476,0.07338588098772593,0.5993072646066904,0.04763146736980473,0.765093537414966,0.02329528491803185,0.8630952380952381,0.036692940493862965,0.7658730158730158,0.007936507936507908,1.0362694300518098
